Nom,Image,Lien,"Peut être obtenu sur"
Däague,https://static.ankama.com/wakfu/portal/game/item/42/11216042.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23026-daeague,Oui
"Pelle à Glace",https://static.ankama.com/wakfu/portal/game/item/42/11116083.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23027-pelle-glace,Non
"Bouclier Chaferisé",https://static.ankama.com/wakfu/portal/game/item/42/18916049.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23052-bouclier-chaferise,Oui
"L’épée O’wulf",https://static.ankama.com/wakfu/portal/game/item/42/11016117.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23067-epee-o-wulf,Non
"Bouclier de l'Initié",https://static.ankama.com/wakfu/portal/game/item/42/18917783.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23073-bouclier-initie,Non
Mékanne,https://static.ankama.com/wakfu/portal/game/item/42/11316060.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23090-mekanne,Oui
"Arc Adoussur",https://static.ankama.com/wakfu/portal/game/item/42/11716062.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23092-arc-adoussur,Oui
Scielargh,https://static.ankama.com/wakfu/portal/game/item/42/10116151.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23107-scielargh,Non
L'arracheuse,https://static.ankama.com/wakfu/portal/game/item/42/11218169.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23145-arracheuse,Oui
"Arc Adoussur",https://static.ankama.com/wakfu/portal/game/item/42/11716062.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16062-arc-adoussur,Oui
"Bouclier du comte Harebourg",https://static.ankama.com/wakfu/portal/game/item/42/18916146.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16146-bouclier-comte-harebourg,Oui
"Le Pique Saylmow",https://static.ankama.com/wakfu/portal/game/item/42/11517488.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/17488-pique-saylmow,Non
"Bouclier Pikpik",https://static.ankama.com/wakfu/portal/game/item/42/18918175.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18175-bouclier-pikpik,Non
"Cartes Smarrantes",https://static.ankama.com/wakfu/portal/game/item/42/25415331.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21497-cartes-smarrantes,Oui
"Cuillère à Glass",https://static.ankama.com/wakfu/portal/game/item/42/11316085.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23031-cuillere-glass,Non
Scielargh,https://static.ankama.com/wakfu/portal/game/item/42/10116151.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23108-scielargh,Non
"La grosse branche",https://static.ankama.com/wakfu/portal/game/item/42/25310078.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24143-grosse-branche,Non
"L'Epéraboue de Stanley",https://static.ankama.com/wakfu/portal/game/item/42/11024324.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24355-eperaboue-stanley,Non
Pelaflake,https://static.ankama.com/wakfu/portal/game/item/42/11115571.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25627-pelaflake,Oui
"Le Fleurespadon Noir",https://static.ankama.com/wakfu/portal/game/item/42/11011558.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25662-fleurespadon-noir,Non
"Lezoli Rostre",https://static.ankama.com/wakfu/portal/game/item/42/25311701.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25668-lezoli-rostre,Non
Perce-Lardon,https://static.ankama.com/wakfu/portal/game/item/42/1109886.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26266-perce-lardon,Oui
Epicterre,https://static.ankama.com/wakfu/portal/game/item/42/11018171.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18171-epicterre,Oui
Crakmiette,https://static.ankama.com/wakfu/portal/game/item/42/10816038.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23008-crakmiette,Oui
"Cartes de Freezell",https://static.ankama.com/wakfu/portal/game/item/42/25416119.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23071-cartes-freezell,Non
"Le Fleurespadon Noir",https://static.ankama.com/wakfu/portal/game/item/42/11011558.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25661-fleurespadon-noir,Oui
Javaleau,https://static.ankama.com/wakfu/portal/game/item/42/11511627.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25664-javaleau,Non
"Les Hélices",https://static.ankama.com/wakfu/portal/game/item/42/11215332.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21496-helices,Oui
"La Smare Tiz",https://static.ankama.com/wakfu/portal/game/item/42/10815330.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21507-smare-tiz,Non
"L’Arête De Buste",https://static.ankama.com/wakfu/portal/game/item/42/1126051.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23056-arete-buste,Oui
"Bouclier Pikpik",https://static.ankama.com/wakfu/portal/game/item/42/18918175.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23148-bouclier-pikpik,Non
"Bouclier du comte Harebourg",https://static.ankama.com/wakfu/portal/game/item/42/18916146.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23170-bouclier-comte-harebourg,Non
"Aiguille du comte Harebourg",https://static.ankama.com/wakfu/portal/game/item/42/11516139.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23171-aiguille-comte-harebourg,Non
Epéemeraude,https://static.ankama.com/wakfu/portal/game/item/42/22324325.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24356-epeemeraude,Non
"Epée d'la Flaque",https://static.ankama.com/wakfu/portal/game/item/42/11015489.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25642-epee-flaque,Oui
"Epée Spadon",https://static.ankama.com/wakfu/portal/game/item/42/22310370.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25696-epee-spadon,Oui
"Bouclier de l'Initié",https://static.ankama.com/wakfu/portal/game/item/42/18917783.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/17782-bouclier-initie,Non
"Epée Spadon",https://static.ankama.com/wakfu/portal/game/item/42/22310370.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25695-epee-spadon,Oui
L'arracheuse,https://static.ankama.com/wakfu/portal/game/item/42/11218169.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/18169-arracheuse,Oui
"L’Arête De Buste",https://static.ankama.com/wakfu/portal/game/item/42/1126051.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23057-arete-buste,Oui
"Cuillère à Glass",https://static.ankama.com/wakfu/portal/game/item/42/11316085.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23032-cuillere-glass,Non
Pelaflake,https://static.ankama.com/wakfu/portal/game/item/42/11115571.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25626-pelaflake,Oui
Mékanne,https://static.ankama.com/wakfu/portal/game/item/42/11316060.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16060-mekanne,Oui
"Cartes Smarrantes",https://static.ankama.com/wakfu/portal/game/item/42/25415331.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21480-cartes-smarrantes,Oui
"Gourdin Gueuh",https://static.ankama.com/wakfu/portal/game/item/42/2539636.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25620-gourdin-gueuh,Oui
"Cartes de Freezell",https://static.ankama.com/wakfu/portal/game/item/42/25416119.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23072-cartes-freezell,Non
"Bouclier Chaferisé",https://static.ankama.com/wakfu/portal/game/item/42/18916049.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16049-bouclier-chaferise,Oui
"La grosse branche",https://static.ankama.com/wakfu/portal/game/item/42/25310078.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24142-grosse-branche,Oui
Däague,https://static.ankama.com/wakfu/portal/game/item/42/11216042.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16042-daeague,Oui
"Epée Smarrante",https://static.ankama.com/wakfu/portal/game/item/42/11015329.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21486-epee-smarrante,Non
Epéemeraude,https://static.ankama.com/wakfu/portal/game/item/42/22324325.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24325-epeemeraude,Oui
"Les Hélices",https://static.ankama.com/wakfu/portal/game/item/42/11215332.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21479-helices,Oui
"La Smare Tiz",https://static.ankama.com/wakfu/portal/game/item/42/10815330.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21487-smare-tiz,Non
"L'Epéraboue de Stanley",https://static.ankama.com/wakfu/portal/game/item/42/11024324.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24324-eperaboue-stanley,Oui
Crakmiette,https://static.ankama.com/wakfu/portal/game/item/42/10816038.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16038-crakmiette,Oui
"L’épée O’wulf",https://static.ankama.com/wakfu/portal/game/item/42/11016117.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23068-epee-o-wulf,Non
"Pelle à Glace",https://static.ankama.com/wakfu/portal/game/item/42/11116083.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23028-pelle-glace,Non
Scielargh,https://static.ankama.com/wakfu/portal/game/item/42/10116151.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16151-scielargh,Non
Javaleau,https://static.ankama.com/wakfu/portal/game/item/42/11511627.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25663-javaleau,Oui
"La J'marrache",https://static.ankama.com/wakfu/portal/game/item/42/11418177.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23140-j-marrache,Oui
"Cartes de Freezell",https://static.ankama.com/wakfu/portal/game/item/42/25416119.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16119-cartes-freezell,Non
L'arracheuse,https://static.ankama.com/wakfu/portal/game/item/42/11218169.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23146-arracheuse,Oui
"Gourdin Gueuh",https://static.ankama.com/wakfu/portal/game/item/42/2539636.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25619-gourdin-gueuh,Oui
"Cuillère à Glass",https://static.ankama.com/wakfu/portal/game/item/42/11316085.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16085-cuillere-glass,Non
"Les Hélices",https://static.ankama.com/wakfu/portal/game/item/42/11215332.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/21474-helices,Oui
"La Smare Tiz",https://static.ankama.com/wakfu/portal/game/item/42/10815330.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/20988-smare-tiz,Non
"Lezoli Rostre",https://static.ankama.com/wakfu/portal/game/item/42/25311701.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25667-lezoli-rostre,Oui
"Epée Smarrante",https://static.ankama.com/wakfu/portal/game/item/42/11015329.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/20987-epee-smarrante,Non
"Epée d'la Flaque",https://static.ankama.com/wakfu/portal/game/item/42/11015489.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25641-epee-flaque,Oui
"Baguette Peche-Hu",https://static.ankama.com/wakfu/portal/game/item/42/10814715.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25665-baguette-peche-hu,Oui
"L’épée O’wulf",https://static.ankama.com/wakfu/portal/game/item/42/11016117.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16117-epee-o-wulf,Non
"Pelle à Glace",https://static.ankama.com/wakfu/portal/game/item/42/11116083.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16083-pelle-glace,Non
"Arc Adoussur",https://static.ankama.com/wakfu/portal/game/item/42/11716062.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23093-arc-adoussur,Oui
Epicterre,https://static.ankama.com/wakfu/portal/game/item/42/11018171.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23127-epicterre,Oui
Pelaflake,https://static.ankama.com/wakfu/portal/game/item/42/11115571.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25625-pelaflake,Oui
"Epée Spadon",https://static.ankama.com/wakfu/portal/game/item/42/22310370.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25694-epee-spadon,Oui
"L’Arête De Buste",https://static.ankama.com/wakfu/portal/game/item/42/1126051.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16051-arete-buste,Oui
Mékanne,https://static.ankama.com/wakfu/portal/game/item/42/11316060.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23091-mekanne,Oui
"Bouclier Chaferisé",https://static.ankama.com/wakfu/portal/game/item/42/18916049.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23053-bouclier-chaferise,Oui
Crakmiette,https://static.ankama.com/wakfu/portal/game/item/42/10816038.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23009-crakmiette,Non
"Cartes Smarrantes",https://static.ankama.com/wakfu/portal/game/item/42/25415331.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/20978-cartes-smarrantes,Oui
"Gourdin Gueuh",https://static.ankama.com/wakfu/portal/game/item/42/2539636.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25618-gourdin-gueuh,Non
"Les Hélices",https://static.ankama.com/wakfu/portal/game/item/42/11215332.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/20977-helices,Non
Mogmatique,https://static.ankama.com/wakfu/portal/game/item/42/18914121.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14121-mogmatique,Oui
"Sceptre susurré",https://static.ankama.com/wakfu/portal/game/item/42/11314437.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14437-sceptre-susurre,Oui
"Le croc glacé de Fhenris",https://static.ankama.com/wakfu/portal/game/item/42/22316108.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16108-croc-glace-fhenris,Non
"Lance chuchotée",https://static.ankama.com/wakfu/portal/game/item/42/25314360.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23243-lance-chuchotee,Oui
"Le croc glacé de Fhenris",https://static.ankama.com/wakfu/portal/game/item/42/22316108.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23264-croc-glace-fhenris,Oui
"Le Mousquet",https://static.ankama.com/wakfu/portal/game/item/42/11717203.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24652-mousquet,Non
"Le Mousquet",https://static.ankama.com/wakfu/portal/game/item/42/11717203.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24653-mousquet,Non
"Le Bastion",https://static.ankama.com/wakfu/portal/game/item/42/25318953.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24655-bastion,Non
"Rhizome Dorée",https://static.ankama.com/wakfu/portal/game/item/42/1119468.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25587-rhizome-doree,Non
"Baguette du Mage Rouge",https://static.ankama.com/wakfu/portal/game/item/42/1082868.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26265-baguette-mage-rouge,Oui
"Le Cure-dent D’Ogrest",https://static.ankama.com/wakfu/portal/game/item/42/25314653.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14653-cure-dent-ogrest,Non
"Dévoreuse d’âmes",https://static.ankama.com/wakfu/portal/game/item/42/11014662.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14662-devoreuse-ames,Non
Cure-Dent,https://static.ankama.com/wakfu/portal/game/item/42/11516764.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16764-cure-dent,Oui
"Lance Diabolo-Fraise",https://static.ankama.com/wakfu/portal/game/item/42/25316765.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16765-lance-diabolo-fraise,Oui
"Epée en Gelée",https://static.ankama.com/wakfu/portal/game/item/42/11016825.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16825-epee-gelee,Non
L'Escadre,https://static.ankama.com/wakfu/portal/game/item/42/11017191.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24647-escadre,Non
"Le Bastion",https://static.ankama.com/wakfu/portal/game/item/42/25318953.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24656-bastion,Non
L'Azailé,https://static.ankama.com/wakfu/portal/game/item/42/18917208.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24657-azaile,Non
"Pelle Riktus",https://static.ankama.com/wakfu/portal/game/item/42/11111868.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25556-pelle-riktus,Oui
"Gourdin des Rois",https://static.ankama.com/wakfu/portal/game/item/42/2539385.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25593-gourdin-rois,Non
"Gourdin de Rokau",https://static.ankama.com/wakfu/portal/game/item/42/11314650.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14650-gourdin-rokau,Oui
"Epée Gonflable",https://static.ankama.com/wakfu/portal/game/item/42/11016826.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23304-epee-gonflable,Oui
L'Escadre,https://static.ankama.com/wakfu/portal/game/item/42/11017191.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24648-escadre,Non
"La Schek",https://static.ankama.com/wakfu/portal/game/item/42/10117200.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24651-schek,Non
"La Poche",https://static.ankama.com/wakfu/portal/game/item/42/11217206.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24659-poche,Non
"Porte-Etendard Riktus",https://static.ankama.com/wakfu/portal/game/item/42/25311866.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25549-porte-etendard-riktus,Oui
"Baguette du Mage Gris",https://static.ankama.com/wakfu/portal/game/item/42/10814120.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14120-baguette-mage-gris,Oui
"Les Cartes du Rat Moddeur",https://static.ankama.com/wakfu/portal/game/item/42/25419246.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/19246-cartes-rat-moddeur,Non
"Aiguille chuchotée",https://static.ankama.com/wakfu/portal/game/item/42/11514361.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23241-aiguille-chuchotee,Oui
"La Souveraine",https://static.ankama.com/wakfu/portal/game/item/42/10817197.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24644-souveraine,Non
"Koupe Koupe du Corbeau Noir",https://static.ankama.com/wakfu/portal/game/item/42/11012424.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26263-koupe-koupe-corbeau-noir,Oui
"Le fouet de Gunter",https://static.ankama.com/wakfu/portal/game/item/42/11017613.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/29861-fouet-gunter,Oui
Frogmourne,https://static.ankama.com/wakfu/portal/game/item/42/11014119.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14119-frogmourne,Oui
"Claymore de Fhenris",https://static.ankama.com/wakfu/portal/game/item/42/2235406.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/17657-claymore-fhenris,Oui
"Epée du Corbeau Noir",https://static.ankama.com/wakfu/portal/game/item/42/22312489.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23178-epee-corbeau-noir,Oui
"La Souveraine",https://static.ankama.com/wakfu/portal/game/item/42/10817197.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24645-souveraine,Non
"La Deuldebarde",https://static.ankama.com/wakfu/portal/game/item/42/11317194.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24646-deuldebarde,Non
"Les Cartes du Rat Moddeur",https://static.ankama.com/wakfu/portal/game/item/42/25419246.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24649-cartes-rat-moddeur,Non
"La Schek",https://static.ankama.com/wakfu/portal/game/item/42/10117200.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24650-schek,Non
L'Azailé,https://static.ankama.com/wakfu/portal/game/item/42/18917208.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/24658-azaile,Non
"Bouclier Riktus",https://static.ankama.com/wakfu/portal/game/item/42/18911870.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25552-bouclier-riktus,Oui
"Arc Riktus",https://static.ankama.com/wakfu/portal/game/item/42/11711865.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25554-arc-riktus,Oui
"Epée Riktus",https://static.ankama.com/wakfu/portal/game/item/42/22311867.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25558-epee-riktus,Oui
"Bâton de Justin",https://static.ankama.com/wakfu/portal/game/item/42/11417617.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/29864-baton-justin,Oui
"Baguette du Mage Gris",https://static.ankama.com/wakfu/portal/game/item/42/10814120.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23189-baguette-mage-gris,Oui
"Frite Flotteuse",https://static.ankama.com/wakfu/portal/game/item/42/25316819.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23297-frite-flotteuse,Oui
Mogmatique,https://static.ankama.com/wakfu/portal/game/item/42/18914121.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23191-mogmatique,Oui
"Lady Gladague",https://static.ankama.com/wakfu/portal/game/item/42/11216013.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26543-lady-gladague,Oui
"Bâton Glawi",https://static.ankama.com/wakfu/portal/game/item/42/25316079.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26548-baton-glawi,Non
"Découpeuse de Shushus",https://static.ankama.com/wakfu/portal/game/item/42/22314667.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14667-decoupeuse-shushus,Non
"Etendard chuchoté",https://static.ankama.com/wakfu/portal/game/item/42/11314429.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23259-etendard-chuchote,Non
"Gourdin Cornu",https://static.ankama.com/wakfu/portal/game/item/42/2539386.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25594-gourdin-cornu,Non
"Cordelarc craquelé",https://static.ankama.com/wakfu/portal/game/item/42/11714481.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23257-cordelarc-craquele,Oui
"Massue du gardien antique",https://static.ankama.com/wakfu/portal/game/item/42/11414664.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14664-massue-gardien-antique,Non
"Hache Tété Pay",https://static.ankama.com/wakfu/portal/game/item/42/10114671.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14671-hache-tete-pay,Non
"Pavois Givré",https://static.ankama.com/wakfu/portal/game/item/42/18916026.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23274-pavois-givre,Oui
"Carte de Plage",https://static.ankama.com/wakfu/portal/game/item/42/25416821.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23300-carte-plage,Oui
"La Défonce",https://static.ankama.com/wakfu/portal/game/item/42/22311029.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25589-defonce,Non
"Royal Mimint",https://static.ankama.com/wakfu/portal/game/item/42/10816773.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23320-royal-mimint,Oui
"Dagues de l’Assassin n°1337",https://static.ankama.com/wakfu/portal/game/item/42/11214660.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14660-dagues-assassin-1337,Non
"Marteau Glaglacier",https://static.ankama.com/wakfu/portal/game/item/42/11416010.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26533-marteau-glaglacier,Oui
"Aiguille chuchotée",https://static.ankama.com/wakfu/portal/game/item/42/11514361.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14361-aiguille-chuchotee,Oui
"L'égide de Khiel",https://static.ankama.com/wakfu/portal/game/item/42/18914736.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14736-egide-khiel,Oui
"Marteau Somniboule",https://static.ankama.com/wakfu/portal/game/item/42/11414480.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14480-marteau-somniboule,Oui
"Lance Diabolo-Fraise",https://static.ankama.com/wakfu/portal/game/item/42/25316765.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23313-lance-diabolo-fraise,Oui
"Bouclier Riktus",https://static.ankama.com/wakfu/portal/game/item/42/18911870.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25551-bouclier-riktus,Oui
Froidacier,https://static.ankama.com/wakfu/portal/game/item/42/11016008.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26531-froidacier,Oui
"Arc de Légo l’As",https://static.ankama.com/wakfu/portal/game/item/42/11714645.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/14645-arc-lego,Non
"Aiguille chuchotis",https://static.ankama.com/wakfu/portal/game/item/42/11514485.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/23254-aiguille-chuchotis,Oui
"Glagla Ooh-la-la",https://static.ankama.com/wakfu/portal/game/item/42/10816081.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/26546-glagla-ooh,Non
"Sceptre susurré",https://static.ankama.com/wakfu/portal/game/item/42/11314437.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/22990-sceptre-susurre,Oui
"Rhizome Dorée",https://static.ankama.com/wakfu/portal/game/item/42/1119468.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/25586-rhizome-doree,Non
"Frite Flotteuse",https://static.ankama.com/wakfu/portal/game/item/42/25316819.w40h40.png,https://www.wakfu.com/fr/mmorpg/encyclopedie/armes/16819-frite-flotteuse,Oui
